tiempo,x,y,vx,vy
0.36000000000000015,6.780404081406462,9.559023605717218,17.78787470150945,23.34263713724614
0.37000000000000016,6.958022551808895,9.791618399954622,17.735893169205024,23.176466189778278
0.38000000000000017,7.135123412432064,10.022555801688256,17.68435193274569,23.011156901686235
0.3900000000000002,7.311711041964376,10.251844375716185,17.63324614978479,22.84669893854969
0.4000000000000002,7.487789771018424,10.47949258422928,17.582571047286553,22.683082112898585
0.4100000000000002,7.66336388281757,10.705508788267268,17.53232192022698,22.520296381532926
0.4200000000000002,7.8384376138696865,10.929901249148283,17.4824941303224,22.358331842901467
0.4300000000000002,8.013015154628317,11.152678129872484,17.433083104785048,22.197178734537804
0.4400000000000002,8.187100650141518,11.373847496500316,17.384084335104955,22.036827430552442
0.45000000000000023,8.36069820068866,11.593417319505969,17.335493375857485,21.877268439179474
0.46000000000000024,8.533811862405413,11.81139547510657,17.28730584353585,21.718492400376448
0.47000000000000025,8.7064456478972,12.027789746567633,17.239517415408,21.560490083476203
0.48000000000000026,8.87860352684132,12.242607825485285,17.19212382839723,21.40325238488931
0.49000000000000027,9.050289426578011,12.455857313045758,17.145120877985967,21.246770325855948
0.5000000000000002,9.22150723269064,12.667545721262647,17.098504417142088,21.09103505024597
0.5100000000000002,9.392260789575296,12.877680474192406,17.052270355267243,20.936037822406007
0.5200000000000002,9.562553900999948,13.08626890912854,17.006414657166637,20.781770025052456
0.5300000000000002,9.73239033065342,13.293318277774958,16.960933342039723,20.628223157209295
0.5400000000000003,9.901773802684376,13.498835747398916,16.915822482491283,20.475388832189584
0.5500000000000003,10.070708002230507,13.702828401963997,16.871078203562405,20.32325877561967
0.5600000000000003,10.239196575938132,13.905303243243537,16.826696681780874,20.171824823505055
0.5700000000000003,10.407243132472395,14.10626719191492,16.782674144230462,20.021078920336933
0.5800000000000003,10.574851243018252,14.305727088635127,16.739006867638697,19.871013117238473
0.5900000000000003,10.742024441772415,14.503689695097952,16.695691177482626,19.721619570149883
0.6000000000000003,10.908766226426458,14.700161695073257,16.65272344711216,19.572890538051375
0.6100000000000003,11.075080058641227,14.895149695428644,16.610100096890545,19.424818381223123
0.6200000000000003,11.240969364512752,15.0886602271339,16.567817593351574,19.277395559541407
0.6300000000000003,11.406437535029802,15.280699746248587,16.52587244837311,19.130614630810054
0.6400000000000003,11.571487926523261,15.47127463489312,16.484261218366537,18.984468249126422
0.6500000000000004,11.736123861107474,15.66039120220368,16.44298050348176,18.838949163281086
0.6600000000000004,11.900348627113726,15.848055685271268,16.402026946827373,18.69405021519051
0.6700000000000004,12.064165479515982,16.034274250065273,16.36139723370564,18.549764338361953
0.6800000000000004,12.22757764034907,16.219052992341833,16.321088090861927,18.406084556389832
0.6900000000000004,12.390588299119411,16.402397938537316,16.28109628574824,18.263003981482925
0.7000000000000004,12.553200613208462,16.584315046647223,16.241418625800566,18.120515813021665
0.7100000000000004,12.715417708269,16.76481020709082,16.202051957729626,17.978613336144875
0.7200000000000004,12.877242678614374,16.943889243561777,16.1629931668248,17.83728992036531
0.7300000000000004,13.038678587600874,17.121557913865093,16.124239176270855,17.696539018213368
0.7400000000000004,13.19972846800331,17.29782191074061,16.085786946477203,17.556354163908335
0.7500000000000004,13.36039532238396,17.472686862673374,16.04763347441939,17.41672897205661
0.7600000000000005,13.520682123454993,17.64615833469111,16.009775792992535,17.277657136376305
0.7700000000000005,13.680591814434473,17.818241829149056,15.97221097037645,17.13913242844764
0.7800000000000005,13.840127309396088,17.98894278650246,15.934936109412124,17.001148696488602
0.7900000000000005,13.99929149361268,18.158266586066926,15.897948346989379,16.863699864155357
0.8000000000000005,14.158087223893727,18.326218546766906,15.861244853445388,16.72677992936683
0.8100000000000005,14.316517328916847,18.492803927872544,15.824822831973822,16.59038296315301
0.8200000000000005,14.474584609553455,18.658027929725126,15.788679518044395,16.45450310852645
0.8300000000000005,14.632291839188662,18.82189569445136,15.75281217883254,16.319134579376488
0.8400000000000005,14.789641764035524,18.984412306666712,15.717218112659026,16.184271659385743
0.8500000000000005,14.946637103443734,19.145582794168007,15.681894648439249,16.049908700968395
0.8600000000000005,15.10328055020285,19.30541212861552,15.646839145142014,15.916040124229834
0.8700000000000006,15.259574770840167,19.463905226204783,15.612048991257574,15.782660415947243
0.8800000000000006,15.415522405913308,19.621066948328295,15.577521604274716,15.649764128570677
0.8900000000000006,15.571126070297627,19.77690210222732,15.543254430166725,15.517345879244257
0.9000000000000006,15.72638835346853,19.931415441634044,15.509244942885973,15.385400348847053
0.9100000000000006,15.88131181977876,20.084611667404182,15.475490643867,15.253922281053303
0.9200000000000006,16.035899008730787,20.236495428140326,15.44198906153786,15.122906481411546
0.9300000000000006,16.190152435244315,20.387071320806164,15.40873775083958,14.992347816442354
0.9400000000000006,16.344074589919057,20.53634389133175,15.37573429275351,14.862241212754258
0.9500000000000006,16.497667939292793,20.684317635210054,15.342976293836463,14.73258165617755
0.9600000000000006,16.65093492609485,20.83099699808491,15.31046138576341,14.603364190915615
0.9700000000000006,16.80387796949501,20.97638637633058,15.278187224877607,14.47458391871346
0.9800000000000006,16.95649946534798,21.12049011762309,15.246151491747973,14.346235998043124
0.9900000000000007,17.10880178643348,21.263312521503476,15.214351890733594,14.21831564330564
1.0000000000000007,17.26078728269197,21.404857839933175,15.182786149555174,14.090818124049283
1.0100000000000007,17.41245828145617,21.545130277841647,15.151452018873297,13.963738764203757
1.0200000000000007,17.563817087678373,21.684133993666418,15.120347271873372,13.837072941330073
1.0300000000000007,17.714865984153644,21.821873099885714,15.089469703857109,13.710816085885813
1.0400000000000007,17.86560723173897,21.95835166354382,15.058817131840389,13.584963680505533
1.0500000000000007,18.016043069568415,22.093573706769305,15.028387394157416,13.459511259295992
1.0600000000000007,18.16617571526435,22.227543207286285,14.99817835007102,13.334454407146
1.0700000000000007,18.316007365144824,22.36026409891885,14.968187879388967,13.2097887590506
1.0800000000000007,18.465540194427096,22.491740272088816,14.938413882086195,13.085509999449346
1.0900000000000007,18.61477635742747,22.621975574306905,14.90885427793283,12.961613861578433
1.1000000000000008,18.763717987757396,22.75097381065754,14.879507006127891,12.838096126836458
1.1100000000000008,18.912367198515952,22.87873874427735,14.850370024938561,12.714952624163566
1.1200000000000008,19.060726082478748,23.00527409682753,14.821441311344936,12.592179229433777
